path:ID(Document),doc_uuid,dedup_status,category,project
d-central/meta/platform-scaffolding/D-Central-v2/chatgpt-organized-md.md,6485b3a6-874f-42bf-a095-b5ae2ec8b4be,canonical,meta/platform-scaffolding,D Central v2
d-central/meta/platform-scaffolding/D-Central-v2/dcentral-whole-of-life-mesh-critical-analysis-md.md,83f02076-7f34-42f8-987b-2228593db725,canonical,meta/platform-scaffolding,D Central v2
d-central/meta/platform-scaffolding/D-Central-x-OBCC/_superseded/comprehensive-mesh-tech-stack-md.md,f8f707b4-ca87-4939-88e0-73fb6c6f0172,superseded,meta/platform-scaffolding,D Central x OBCC
d-central/meta/platform-scaffolding/D-Central/D-Central-MVP-Technology-Stack-Recommendation-pdf.md,5b80436c-b190-4999-a1fd-7d8b0c6f123c,canonical,meta/platform-scaffolding,D Central
d-central/meta/platform-scaffolding/D-Central/architecture-diagram-md.md,246e0ca9-6b8d-41f8-b400-5d9afb3aa82d,canonical,meta/platform-scaffolding,D Central
d-central/meta/platform-scaffolding/D-Central/dcentral-dev-guide-v2-md.md,5343296a-90c0-4893-a6d4-8d0f5b776f74,canonical,meta/platform-scaffolding,D Central
d-central/meta/platform-scaffolding/D-Central/dcm-blueprint-comprehensive-md.md,aa08b6c7-0c0c-4a57-93d0-cfa315cd0f07,canonical,meta/platform-scaffolding,D Central
d-central/meta/platform-scaffolding/Drone-Zoe/haiti-drone-docs-structure-md.md,a6eb92ac-4b57-418f-8b31-e6b90e2c921e,canonical,meta/platform-scaffolding,Drone Zoe
d-central/meta/platform-scaffolding/IHOSE/IHOSE-C4-Architecture-Models-Part2-md.md,c1dba32a-3983-4d2d-b1a8-82db58e92961,canonical,meta/platform-scaffolding,IHOSE
d-central/meta/platform-scaffolding/IHOSE/IHOSE-C4-Architecture-Models-md.md,b61c6488-d7f6-42d5-80fd-ded564db450d,canonical,meta/platform-scaffolding,IHOSE
d-central/meta/platform-scaffolding/IHOSE/IHOSE-Complete-Technical-Specification-Combined-md.md,fc02567e-dbda-47d1-a4e3-aa558b109b65,canonical,meta/platform-scaffolding,IHOSE
d-central/meta/platform-scaffolding/IHOSE/IHOSE-DevOps-Infrastructure-Implementation-Guide-md.md,c4823538-6684-4f5f-a926-342a36f74643,canonical,meta/platform-scaffolding,IHOSE
d-central/meta/platform-scaffolding/IHOSE/Iron-Horse-IHOSE-Complete-Technical-Specification-docx.md,47e85d58-fc80-4ba8-be91-e1757972dae1,canonical,meta/platform-scaffolding,IHOSE
d-central/meta/platform-scaffolding/IHOSE/Iron-Horse-IHOSE-Technical-Specification-v2-docx.md,c857a3fd-8ce9-452b-8c2d-4db7a77ed1d3,canonical,meta/platform-scaffolding,IHOSE
d-central/meta/platform-scaffolding/IHOSE/IronHorse-md.md,05862f2c-f2d7-48bc-b51b-4a4ef9f82d4a,canonical,meta/platform-scaffolding,IHOSE
d-central/meta/platform-scaffolding/Security-Ecosystem/iron-horse-complete-documentation-md.md,54543180-dcb8-4f61-a990-889bef9da546,canonical,meta/platform-scaffolding,Security Ecosystem
d-central/meta/platform-scaffolding/Security-Ecosystem/iron-horse-distributed-ecosystem-md.md,78ebd6fd-7be3-4155-bcf3-182a63f2865c,canonical,meta/platform-scaffolding,Security Ecosystem
d-central/meta/platform-scaffolding/Security-Ecosystem/iron-horse-workspace-suite-md.md,7a82fa0f-f660-42f6-89f4-92af8bfb03bb,canonical,meta/platform-scaffolding,Security Ecosystem
d-central/meta/platform-scaffolding/VDI-Solutions/D-Central-Ecosystem-Technical-Specification-md.md,c8a9b1cb-634b-4e60-b5c6-115e73ab2afc,canonical,meta/platform-scaffolding,VDI Solutions
d-central/meta/platform-scaffolding/conversation-artifacts/DC-DEV-001_Mesh_Native_Developer_Platform.md,,canonical,meta/platform-scaffolding,
d-central/meta/platform-scaffolding/conversation-artifacts/DC-INFRA-001_Infrastructure_Map_v1.0.md,,canonical,meta/platform-scaffolding,
d-central/meta/platform-scaffolding/conversation-artifacts/DC-OS-001_Ecosystem_Operating_System.md,,canonical,meta/platform-scaffolding,
d-central/meta/simulation/conversation-artifacts/DC-SIM-000-Index.md,,canonical,meta/simulation,
d-central/meta/simulation/conversation-artifacts/DC-SIM-001-Fidelity-Reference.md,,canonical,meta/simulation,
d-central/meta/simulation/conversation-artifacts/DC-SIM-002-Topology-Build-Spec.md,,canonical,meta/simulation,
d-central/meta/simulation/conversation-artifacts/DC-SIM-003-DCOS-Build-Spec.md,,canonical,meta/simulation,
d-central/meta/simulation/conversation-artifacts/DC-SIM-004-Test-Scenario-Catalogue.md,,canonical,meta/simulation,
d-central/meta/simulation/conversation-artifacts/DC-SIM-005-Cloud-Bridge-External-Integration.md,,canonical,meta/simulation,
d-central/meta/simulation/conversation-artifacts/DC-SIM-006-Hardware-Integration-Roadmap.md,,canonical,meta/simulation,
d-central/meta/simulation/conversation-artifacts/DC-SIM-007-DAO-Governance-Simulation.md,,canonical,meta/simulation,
d-central/meta/simulation/conversation-artifacts/DC-SIM-008-Open-Architecture-Decisions.md,,canonical,meta/simulation,
d-central/meta/simulation/conversation-artifacts/DC-SIM-009-Architecture-Decision-Records.md,,canonical,meta/simulation,
d-central/meta/status-tracking/CivicMesh/DC-CM-REG-001-AMD-001-B2B-Registry-Addendum-v1-docx.md,fc8f88a5-2d09-42bb-aadf-9f708d597968,canonical,meta/status-tracking,CivicMesh
d-central/meta/status-tracking/CivicMesh/DC-CM-REG-001-CivicMesh-Document-Registry-v1-1-docx.md,13740e84-867c-49b4-a623-60c3677205d2,canonical,meta/status-tracking,CivicMesh
d-central/meta/status-tracking/CivicMesh/DC-MASTER-DOC-001-Master-Documentation-Registry-v1-1-docx.md,0b47b1d6-c3d7-4311-9c2c-2a97dde908e1,canonical,meta/status-tracking,CivicMesh
d-central/meta/status-tracking/CivicMesh/INV-004-D-Central-Data-Room-Index-v1-docx.md,b49d3fe4-3732-45af-9947-69a8b8e0f7a3,canonical,meta/status-tracking,CivicMesh
d-central/meta/status-tracking/IHOSE/DELIVERY-SUMMARY-md.md,4c4e4558-72c4-4aac-933e-b5bde6b80426,canonical,meta/status-tracking,IHOSE
d-central/meta/status-tracking/IHOSE/PROJECT-SUMMARY-md.md,e259b6ff-1c44-4c5d-8c0d-f00521bafee9,canonical,meta/status-tracking,IHOSE
d-central/meta/status-tracking/IHOSE/QUICK-START-md.md,1c9ba494-d364-4ee0-88b8-3a23d283cd6b,canonical,meta/status-tracking,IHOSE
d-central/meta/status-tracking/IHOSE/START-HERE-md.md,059e58de-3f5e-40ee-8152-d8558cecc86b,canonical,meta/status-tracking,IHOSE
d-central/meta/status-tracking/Open-Secure/TOPOLOGY-SUITE-SUMMARY-md.md,9c4a924a-13b3-4426-9da7-2fbaa61885bc,canonical,meta/status-tracking,Open Secure
d-central/meta/status-tracking/Open-Vision/_superseded/DELIVERY-SUMMARY-md.md,233dbac7-3ceb-4fa3-aecb-9da3e85cbdb8,superseded,meta/status-tracking,Open Vision
d-central/meta/status-tracking/Open-Vision/_superseded/PROJECT-SUMMARY-md.md,5e9c1a59-d2d7-4c81-943a-04d063e2740d,superseded,meta/status-tracking,Open Vision
d-central/meta/status-tracking/Open-Vision/_superseded/QUICK-START-md.md,16d001a4-4bce-4f06-bf89-cabe8e57fbf2,superseded,meta/status-tracking,Open Vision
d-central/meta/status-tracking/Open-Vision/_superseded/START-HERE-md.md,d287f95e-3561-4c04-b1d2-162e76354d96,superseded,meta/status-tracking,Open Vision
d-central/meta/status-tracking/conversation-artifacts/_superseded/DC-REG-001-Master-Registry-v0.2.md,,superseded,meta/status-tracking,
d-central/meta/status-tracking/conversation-artifacts/_superseded/DC-REG-001-Master-Registry.md,,superseded,meta/status-tracking,
d-central/security/Bounty/DION-Platform-Complete-Technical-Architecture-Continuation-md.md,4307a0ae-1d3c-4e2c-86fd-36182c8a9814,canonical,security,Bounty
d-central/security/Bounty/mobilization-scenarios-md.md,eaabf0c9-44dc-4429-a7b6-ceed7b324244,canonical,security,Bounty
d-central/security/CivicMesh/DC-CM-APP-004-CivicMesh-SOC-Console-v1-docx.md,5768f3f3-3876-4710-ae1e-f75eaf17e2e7,canonical,security,CivicMesh
d-central/security/CivicMesh/DC-MP-FED-001-MeshPlate-Federation-Protocol-v1-docx.md,2bc09a45-75a1-47f9-aeca-97048eb613e9,canonical,security,CivicMesh
d-central/security/CivicMesh/MKT-CCSC-004-CivicMesh-Privacy-Promise-v1-docx.md,eeb62029-57dd-4f73-bbd8-68550d2b1a42,canonical,security,CivicMesh
d-central/security/CivicMesh/OPS-GUARD-001-CivicMesh-Security-Response-SOP-v1-docx.md,8d54e666-dd84-4344-ae8e-6f032932ec02,canonical,security,CivicMesh
d-central/security/CivicMesh/OS-PATROL-TM-EV-001-TrafficMesh-Evidence-Legal-Framework-v1-docx.md,02d4780c-1fba-46c4-8aad-6509710355a9,canonical,security,CivicMesh
d-central/security/CivicMesh/REG-CM-001-CivicMesh-PIPEDA-Compliance-Framework-v1-docx.md,fd387ce5-6c4c-48b8-a2a6-59e027a91460,canonical,security,CivicMesh
d-central/security/CivicMesh/REG-CS-001-CommunityShield-Surveillance-Regulatory-Analysis-v1-docx.md,982d7522-cdd4-4bd1-9da9-efee0cc5692d,canonical,security,CivicMesh
d-central/security/CivicMesh/TRAIN-005-Track4-Security-Response-Curriculum-v1-docx.md,4ecdacac-88c8-476b-bf87-f0895e7d2601,canonical,security,CivicMesh
d-central/security/D-Central-Live-Development/livestream-challenges-risks-md.md,a5bfed11-20d9-45bb-84c5-55dbe41910d6,canonical,security,D Central Live Development
d-central/security/Drone-Zoe/_superseded/haiti-drone-cooperative-framework-md.md,d710dee0-6a4a-4cf6-a2b6-768a75331a64,superseded,security,Drone Zoe
d-central/security/Drone-Zoe/haiti-drone-cooperative-framework-md-ec202f4d.md,ec202f4d-015c-45a5-b45a-dccc3ad28f26,canonical,security,Drone Zoe
d-central/security/Federated-System-Integration/comprehensive-military-security-analysis-md.md,9de0eaab-1fec-4e5a-bab2-b9e5b3e30864,canonical,security,Federated System Integration
d-central/security/IHOSE/00-Quick-Start-Guide-md.md,0184a391-b416-4fd5-9c40-81e57e42f883,canonical,security,IHOSE
d-central/security/IHOSE/01-Executive-Summary-md.md,4793e621-d898-4faf-a37e-224761a8b515,canonical,security,IHOSE
d-central/security/IHOSE/01-OpenVision-Architecture-docx.md,da3b077a-875f-4c6e-9985-bb303b6fa4aa,canonical,security,IHOSE
d-central/security/IHOSE/03-Module-Development-Guide-docx.md,a8b9ab2d-8526-4ff9-a3fd-4cdf2455f152,canonical,security,IHOSE
d-central/security/IHOSE/03-Technical-Architecture-md.md,b4d48397-78b7-4589-91b2-ecd35daf9bc4,canonical,security,IHOSE
d-central/security/IHOSE/04-Enterprise-Deployment-md.md,c8e7d188-0e8f-4e67-b185-1548997a2e46,canonical,security,IHOSE
d-central/security/IHOSE/04-docker-compose-yml.md,0e52c46f-4e06-4b1c-8b40-798a1bc6d04b,canonical,security,IHOSE
d-central/security/IHOSE/05-kubernetes-manifests-yml.md,2027d371-2448-486b-b93f-15b9c3623c4f,canonical,security,IHOSE
d-central/security/IHOSE/06-Complete-Deployment-Guide-docx.md,280dc084-52ee-47fc-b8ec-f7158c4ff0ff,canonical,security,IHOSE
d-central/security/IHOSE/07-Use-Cases-Integration-md.md,88c26bc7-d2d0-4eb9-b8ce-202a9cf928bf,canonical,security,IHOSE
d-central/security/IHOSE/DEPLOYMENT-GUIDE-md.md,0a48f116-f14b-4753-9f81-7c133ed32a1d,canonical,security,IHOSE
d-central/security/IHOSE/EXECUTIVE-SUMMARY-md.md,e0cbdd85-6bdb-4340-b7c2-127faea6a077,canonical,security,IHOSE
d-central/security/IHOSE/IHOSE-DataFlow-API-DevSecOps-Specification-md.md,b30cf260-aec8-4ca5-8f51-747573b82861,canonical,security,IHOSE
d-central/security/IHOSE/README-md.md,c99be3d9-c143-45d0-a003-55f4e52664d3,canonical,security,IHOSE
d-central/security/IHOSE/TECHNICAL-ARCHITECTURE-md.md,bf87aef2-9853-4f03-a532-262a03db3fd6,canonical,security,IHOSE
d-central/security/IHOSE/core-stack-yml.md,77a3e43d-3a6d-4618-bfdc-c5762adfa6ce,canonical,security,IHOSE
d-central/security/IHOSE/development-md.md,388efd7d-e1d1-4ed6-ae81-01107bafbee9,canonical,security,IHOSE
d-central/security/IHOSE/enterprise-md.md,ebe8d611-867a-46d4-8c46-761904bf6849,canonical,security,IHOSE
d-central/security/IHOSE/install-sh.md,0da36558-6813-46fd-9d0e-4d62e11c59b8,canonical,security,IHOSE
d-central/security/IHOSE/overview-md.md,01e8a63f-fcb8-4125-ba29-aabd46b4500e,canonical,security,IHOSE
d-central/security/Open-Secure/Comprehensive-OS-CONCIERGE-Sectors-md.md,bec1e326-8154-456c-bbe6-a08ed3e3c379,canonical,security,Open Secure
d-central/security/Open-Secure/Comprehensive-OS-DRONE-Sectors-md.md,faa658f0-2182-406a-b8e7-29f22124e1d8,canonical,security,Open Secure
d-central/security/Open-Secure/Comprehensive-OS-GUARDIAN-Sectors-md.md,27e9652b-9bc1-46d8-bb29-69557f2269d3,canonical,security,Open Secure
d-central/security/Open-Secure/Comprehensive-OS-PATROL-Sectors-md.md,f63f1037-4776-4a7c-81e9-1ffaf201904a,canonical,security,Open Secure
d-central/security/Open-Secure/Comprehensive-OS-SENTINEL-Sectors-md.md,d34409c9-01d4-4613-9344-fd0893d72ad1,canonical,security,Open Secure
d-central/security/Open-Secure/OS-CONCIERGE-Implementation-Guide-md.md,1e6c6a4b-769b-4e4a-939e-727f99cb7cbd,canonical,security,Open Secure
d-central/security/Open-Secure/OS-CONCIERGE-Logical-Topology-md.md,684e1139-6712-4d86-a1af-0892f6f7f211,canonical,security,Open Secure
d-central/security/Open-Secure/OS-CONCIERGE-Network-Topology-md.md,2dd85708-4ee7-4439-b2c2-f71252ca298f,canonical,security,Open Secure
d-central/security/Open-Secure/OS-DRONE-Advanced-Visual-Intelligence-md.md,ee787db4-d5b0-4111-859a-9d68945c413f,canonical,security,Open Secure
d-central/security/Open-Secure/OS-DRONE-Federation-3D-Spatial-md.md,f2ea6e43-b91b-44d5-9a86-860fb7e98aad,canonical,security,Open Secure
d-central/security/Open-Secure/OS-DRONE-Implementation-Guide-md.md,dd7f5fda-2ce3-4e8a-aabe-ef6669717df1,canonical,security,Open Secure
d-central/security/Open-Secure/OS-DRONE-Logical-Topology-md.md,bdb960b4-7b31-48db-92d0-f44f210c441f,canonical,security,Open Secure
d-central/security/Open-Secure/OS-DRONE-Network-Topology-md.md,088d5173-5355-4a6b-a087-b755b59d7780,canonical,security,Open Secure
d-central/security/Open-Secure/OS-DRONE-Technical-Architecture-md.md,ca223f86-9fed-4884-ab20-dc26559f4e9f,canonical,security,Open Secure
d-central/security/Open-Secure/OS-GUARDIAN-Implementation-Guide-md.md,bf4fc23c-22d9-486d-972c-3e7f224fdf89,canonical,security,Open Secure
d-central/security/Open-Secure/OS-GUARDIAN-Logical-Topology-md.md,457d8a37-559f-41fa-8fe1-80c9d6ecf18e,canonical,security,Open Secure
d-central/security/Open-Secure/OS-GUARDIAN-Network-Topology-md.md,57d57db8-093c-4170-afe9-a9c7b11ce4a9,canonical,security,Open Secure
d-central/security/Open-Secure/OS-GUARDIAN-Technical-Architecture-md.md,a6340737-4013-4e35-a00b-9613eae61220,canonical,security,Open Secure
d-central/security/Open-Secure/OS-PATROL-Implementation-Guide-md.md,e383559c-20be-46a1-bfbb-474240c77ad3,canonical,security,Open Secure
d-central/security/Open-Secure/OS-PATROL-Logical-Topology-md.md,52053d40-a9b5-4cd1-844e-c74a48a8a947,canonical,security,Open Secure
d-central/security/Open-Secure/OS-PATROL-Network-Topology-md.md,4f07bbf7-4d9c-40ca-aa4c-899b5d900b43,canonical,security,Open Secure
d-central/security/Open-Secure/OS-SENTINEL-Implementation-Guide-md.md,d6004578-38ec-43db-9e4b-bae1d5de93ad,canonical,security,Open Secure
d-central/security/Open-Secure/OS-SENTINEL-Logical-Topology-md.md,a24f60e2-01fd-4b3e-82c2-dd2c47910023,canonical,security,Open Secure
d-central/security/Open-Secure/OS-SENTINEL-Network-Topology-md.md,9cabf4fb-2d23-453e-a0b0-51f91cf7a17c,canonical,security,Open Secure
d-central/security/Open-Secure/OS-SENTINEL-Technical-Architecture-md.md,ec910805-50ad-4acd-8243-463bd976e7d3,canonical,security,Open Secure
d-central/security/Open-Secure/OpenPIV-Implementation-Roadmap-md.md,cbc19923-ae3a-46d9-96a8-92f566982a67,canonical,security,Open Secure
d-central/security/Open-Secure/OpenPIV-OS-PACS-Deployment-Checklist-md.md,174bd9b4-9ff3-412f-8c00-b110635d87cd,canonical,security,Open Secure
d-central/security/Open-Secure/OpenPIV-OS-PACS-Integration-Guide-md.md,c59e5fcf-9180-4215-af3b-d28fbdc18722,canonical,security,Open Secure
d-central/security/Open-Secure/OpenPIV-Quick-Start-Guide-md.md,84786f05-33ec-4fce-9f2a-5599844c47eb,canonical,security,Open Secure
d-central/security/Open-Secure/OpenSecure-Digital-Twin-Integration-md.md,c4380254-ada9-4ebb-96d5-97146220c688,canonical,security,Open Secure
d-central/security/Open-Secure/OpenSecure-Hub-Implementation-Guide-md.md,9d3cb91f-6f93-4b46-8ca7-74588b40d8b4,canonical,security,Open Secure
d-central/security/Open-Secure/OpenSecure-Hub-Logical-Topology-md.md,f5509eaf-4038-4527-830f-a4eb30897180,canonical,security,Open Secure
d-central/security/Open-Secure/OpenSecure-Hub-Network-Topology-md.md,23e9b8a6-a5b4-44f1-a9b3-bcb166a639f4,canonical,security,Open Secure
d-central/security/Open-Secure/Provincial-Autonomous-Security-Systems-Network-md.md,936c5576-8566-4df7-9d91-63a85ca6eeec,canonical,security,Open Secure
d-central/security/Open-Secure/Provincial-Body-Camera-Evidence-Network-md.md,6aa6b0bf-870a-4e26-9fdf-41913c9e2530,canonical,security,Open Secure
d-central/security/Open-Secure/Provincial-Security-Reserve-Forces-Integration-md.md,8734cfa3-d154-4c35-aa3d-3d46de3a15e6,canonical,security,Open Secure
d-central/security/Open-Secure/Provincial-Security-Vehicle-Network-md.md,172d2f51-948a-4401-a40c-a040bf413394,canonical,security,Open Secure
d-central/security/Open-Secure/Provincial-Security-Video-Network-md.md,6cfcce80-e2d8-4e65-b32f-4b070fc20459,canonical,security,Open Secure
d-central/security/Open-Secure/_superseded/OS-DRONE-Advanced-Visual-Intelligence-md-8b95b2da.md,8b95b2da-8432-421f-bb33-02aeeefce5aa,superseded,security,Open Secure
d-central/security/Open-Secure/_superseded/OS-DRONE-Advanced-Visual-Intelligence-md-f48e2964.md,f48e2964-e084-4cd0-b697-d04303a2194f,superseded,security,Open Secure
d-central/security/Open-Secure/_superseded/OS-GUARDIAN-Technical-Architecture-md-5f9cc193.md,5f9cc193-6ce6-4b45-86bb-ebb3af3d5fc7,superseded,security,Open Secure
d-central/security/Open-Secure/_superseded/OpenSecure-Digital-Twin-Integration-md-c27670ed.md,c27670ed-24ae-441d-b72a-6961f58a75f2,superseded,security,Open Secure
d-central/security/Open-Secure/_superseded/OpenSecure-Hub-Implementation-Guide-md-b7cfc789.md,b7cfc789-fa23-40c7-9148-e1594e783dae,superseded,security,Open Secure
d-central/security/Open-Secure/_superseded/OpenSecure-Hub-Logical-Topology-md-5ea74085.md,5ea74085-d92a-49b7-a05a-b5563959de2f,superseded,security,Open Secure
d-central/security/Open-Secure/_superseded/OpenSecure-Hub-Network-Topology-md-e8ce77ac.md,e8ce77ac-4220-4b44-b4c1-faee52b6fea3,superseded,security,Open Secure
d-central/security/Open-Vision/_superseded/00-Quick-Start-Guide-md.md,81d33d1e-3dba-47ef-916f-57820258a9de,superseded,security,Open Vision
d-central/security/Open-Vision/_superseded/01-Executive-Summary-md.md,91be9f61-0dfc-41c0-97ae-e1e880b48398,superseded,security,Open Vision
d-central/security/Open-Vision/_superseded/01-OpenVision-Architecture-docx.md,7acd19ff-1ec3-4658-8638-dc8e0cdc1c0f,superseded,security,Open Vision
d-central/security/Open-Vision/_superseded/03-Module-Development-Guide-docx.md,9b4e3c90-29fd-43e4-a462-8156129492f3,superseded,security,Open Vision
d-central/security/Open-Vision/_superseded/03-Technical-Architecture-md.md,7da88c7c-eaac-41a8-a694-49eee18323a4,superseded,security,Open Vision
d-central/security/Open-Vision/_superseded/04-Enterprise-Deployment-md.md,a8505756-7091-4a48-aff7-227198110968,superseded,security,Open Vision
d-central/security/Open-Vision/_superseded/04-docker-compose-yml.md,80e8f566-3000-4d0d-8b47-ef58f2657db7,superseded,security,Open Vision
d-central/security/Open-Vision/_superseded/05-kubernetes-manifests-yml.md,e7e0fbff-dcd5-453b-8cab-e01bb8a33b60,superseded,security,Open Vision
d-central/security/Open-Vision/_superseded/06-Complete-Deployment-Guide-docx.md,0098c44c-62bd-4464-9223-0550f2a54468,superseded,security,Open Vision
d-central/security/Open-Vision/_superseded/07-Use-Cases-Integration-md.md,c55d26b2-ad4d-468e-a4a1-3a841ef8b35a,superseded,security,Open Vision
d-central/security/Open-Vision/_superseded/DEPLOYMENT-GUIDE-md.md,7909414e-5d33-406f-952f-c8c2f9faa044,superseded,security,Open Vision
d-central/security/Open-Vision/_superseded/EXECUTIVE-SUMMARY-md.md,dd20818e-601a-4898-b7bb-0fd18bd7f9c8,superseded,security,Open Vision
d-central/security/Open-Vision/_superseded/README-md.md,dae59ee6-2504-4801-9dca-fa1bbd28db45,superseded,security,Open Vision
d-central/security/Open-Vision/_superseded/TECHNICAL-ARCHITECTURE-md.md,693136f3-4ef6-4aed-90d6-215f3350df89,superseded,security,Open Vision
d-central/security/Open-Vision/_superseded/core-stack-yml.md,c0ceb049-0f24-46c0-ab9c-67e19d1b021b,superseded,security,Open Vision
d-central/security/Open-Vision/_superseded/development-md.md,37c1e361-445e-420a-9a89-b3c3aa55b1bb,superseded,security,Open Vision
d-central/security/Open-Vision/_superseded/enterprise-md.md,0510615d-b99a-4ba4-8106-534226ee501a,superseded,security,Open Vision
d-central/security/Open-Vision/_superseded/install-sh.md,6f4cf234-444c-455b-beda-06fd3eb28721,superseded,security,Open Vision
d-central/security/Open-Vision/_superseded/overview-md.md,df468bb6-f896-4792-82fb-59924491bbea,superseded,security,Open Vision
d-central/security/Security-Ecosystem/museum-agriculture-use-case-md.md,2b496344-8b59-4f97-94d5-db609afb811c,canonical,security,Security Ecosystem
d-central/security/conversation-artifacts/DC-MSOC-001_Mobile_SOC_Specification.md,,canonical,security,
d-central/verticals/commerce/Local-Fediverse/cultural-food-ecosystem-design-md.md,2f36584d-1432-43f8-8a0d-cc59dd9b6962,canonical,verticals/commerce,Local Fediverse
d-central/verticals/commerce/Local-Fediverse/decentralized-tools-equipment-platform-md.md,2f68f112-53ac-4ed7-94d7-0f9283dd3c36,canonical,verticals/commerce,Local Fediverse
d-central/verticals/home-trades/D-Central-v2/d-central-iot-blueprint-txt.md,c0beb3e3-19ea-4c4b-910f-93c4d8bd3cee,canonical,verticals/home-trades,D Central v2
d-central/verticals/home-trades/D-Central-v2/dcentral-complete-integration-md.md,d03d948c-6c22-47ed-a4cd-fd510c5fb3d4,canonical,verticals/home-trades,D Central v2
d-central/verticals/social-comm/D-Central-v2/D-Social-Ecosystem-Expanded-Implementation-Guide-md.md,66befb7c-b9d2-4db6-9d44-b7768f8382d5,canonical,verticals/social-comm,D Central v2
d-central/verticals/social-comm/Local-Fediverse/Academic-Excellence-Module-Comprehensive-University-Features-md.md,fb948649-b4d5-4715-a416-c2d6f76903fb,canonical,verticals/social-comm,Local Fediverse
d-central/verticals/social-comm/Local-Fediverse/Enhanced-Academic-Institutional-Onboarding-Activation-Platform-md.md,0f9774ad-c7b2-4022-b7b8-59ad77c90fcb,canonical,verticals/social-comm,Local Fediverse
d-central/verticals/social-comm/Local-Fediverse/FediFlow-Academic-Ecosystem-Comprehensive-Community-Services-Use-Cases-md.md,d3b50504-a69a-4d50-b439-d0c23fb8b182,canonical,verticals/social-comm,Local Fediverse
d-central/verticals/social-comm/Local-Fediverse/FediFlow-Enterprise-Complete-Ecosystem-Architecture-Strategy-md.md,0cf3625f-b6cf-441d-b468-907ec130ec11,canonical,verticals/social-comm,Local Fediverse
d-central/verticals/social-comm/Local-Fediverse/FediFlow-Enterprise-Comprehensive-Technical-Design-Document-md.md,fc3821f7-e04b-4408-a7a0-80fefd6b555d,canonical,verticals/social-comm,Local Fediverse
d-central/verticals/social-comm/Local-Fediverse/Riverside-University-FediFlow-Academic-Platform-User-Story-md.md,89a22fd0-e727-4242-9665-04c84ee1168c,canonical,verticals/social-comm,Local Fediverse
d-central/verticals/social-comm/Local-Fediverse/_superseded/Enhanced-Academic-Institutional-Onboarding-Activation-Platform-md-b3518b7f.md,b3518b7f-f0fb-48a9-875a-a2305c36470f,superseded,verticals/social-comm,Local Fediverse
d-central/verticals/social-comm/Local-Fediverse/_superseded/FediFlow-Academic-Ecosystem-Comprehensive-Community-Services-Use-Cases-md-d17d147c.md,d17d147c-f3e6-4689-82ff-337c040d4ba8,superseded,verticals/social-comm,Local Fediverse
d-central/verticals/social-comm/Local-Fediverse/_superseded/FediFlow-Enterprise-Complete-Ecosystem-Architecture-Strategy-md-20452601.md,20452601-5efe-4fcb-a44f-dd0b11809768,superseded,verticals/social-comm,Local Fediverse
d-central/verticals/social-comm/conversation-artifacts/DC-LKF-001_Lakou_Fraternity_Network.md,,canonical,verticals/social-comm,
